0,0010045503791981103; 0,7300984133360118
0,355065655471289; 0,7269122313717618
0,41350292524376986; 0,7269122313717618
0,4891276273022749; 0,7300984133360118
0,5372524377031416; 0,7332845953002616
0,5956897074756227; 0,7396569592287612
0,6747518959913323; 0,76514641494276
0,734907908992416; 0,8040001338956952
0,7675640303358611; 0,8384286001205066
0,7993607800650053; 0,8725915511816296
0,8535011917659803; 0,9403864229765015
0,8981885157096419; 1,0009238802972487
0,92568840736728; 1,039158063868247
0,9944381365113755; 1,144302068688492
1,0425629469122422; 1,2239566177947383
1,104437703141928; 1,3227282586864837
1,1550451426507762; 1,4058345049206669
1,1884651498736007; 1,4589375376581644
1,2866244853737807; 1,6142639084153447
1,3125966052726616; 1,6558612840597176
1,351936728060671; 1,7178148222534648
1,4000615384615378; 1,7910970074312114
1,4516238353196094; 1,8707515565374575
1,5478734561213428; 1,9758955613577025
1,6234981581798478; 2,03006065474995
1,6681854821235091; 2,049177746535449
1,7369352112676049; 2,0587362924281987
1,7953724810400857; 2,0587362924281987
1,8847471289274098; 2,0619224743924485
1,998184182015167; 2,0651086563566983
